CUE, TARGET, NORMED?, #G, #P, FSG, BSG, MSG, OSG, #M, MMIAS, #O, OMIAS, QSS, QFR, QCON, QH, QPS, QMC, QPR, QRSG, QUC, TSS, TFR, TCON, TH, TPS, TMC, TPR, TRSG, TUC
PACK, BACK, YES, 148, 26, .176, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, 12, 967, 4.89, , N, 1.25, .50, .406, 1
PACK, SUITCASE, YES, 148, 14, .095, .050, .0035, .0245, 1, 1, 8.0, 7, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, 12, 25, ¥, , N, 2.36, .36, .023, 1
PACK, BAG, YES, 148, 9, .061, 0.000, .0138, .0080, 3, 1, 4.0, 2, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, 17, 42, 6.30, , N, 1.06, .50, .062, 1
PACK, LEAVE, YES, 148, 8, .054, 0.000, .0047, 0.0000, 4, 1, 0.0, 0, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, 18, 205, 3.10, , V, 2.12, .65, .045, 1
PACK, TRIP, YES, 148, 7, .047, 0.000, .0256, .0070, 4, 1, 2.0, 0, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, 10, 81, 4.39, T, N, 1.40, .70, .141, 1
PACK, SIX, YES, 148, 6, .041, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, 8, 220, ¥, , N, 1.14, .57, .028, 1
PACK, STUFF, YES, 148, 5, .034, .010, 0.0000, 0.0000, 0, 1, 0.0, 0, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, 16, 32, 3.71, , N, .73, .20, .080, 1
PACK, LUGGAGE, YES, 148, 4, .027, .014, .0092, .0220, 2, 1, 6.0, 5, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, 15, 10, ¥, , N, 2.29, .21, .067, 1
PACK, LUNCH, YES, 148, 4, .027, 0.000, .0134, .0020, 1, 1, 2.0, 1, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, 17, 33, 5.46, , N, 1.88, .59, .053, 1
PACK, RAT, YES, 148, 4, .027, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, 19, 6, 6.11, G, N, 1.29, .43, .140, 1
PACK, STACK, YES, 148, 4, .027, 0.000, 0.0000, .0005, 0, 1, 1.0, 1, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, 17, 9, ¥, , N, .82, .27, .027, 0
PACK, BOX, YES, 148, 3, .020, 0.000, .0063, 0.0000, 3, 1, 0.0, 0, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, 15, 70, 5.91, N, N, .73, .67, .080, 1
PACK, CLOTHES, YES, 148, 3, .020, 0.000, .0169, .0002, 3, 1, 1.0, 0, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, 26, 89, 6.63, , N, 1.33, .75, .132, 1
PACK, MOVE, YES, 148, 3, .020, 0.000, .0006, .0089, 1, 1, 3.0, 2, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, 27, 171, 3.81, , V, 2.54, .33, .019, 1
PACK, SAVE, YES, 148, 3, .020, 0.000, .0004, .0002, 1, 1, 1.0, 0, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, 17, 62, 3.07, G, V, 1.07, .53, .055, 1
PACK, UP, YES, 148, 3, .020, 0.000, .0009, 0.0000, 2, 1, 0.0, 0, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, 5, 1895, 3.80, , AD, 1.20, 1.00, .502, 1
PACK, VACATION, YES, 148, 3, .020, 0.000, .0198, .0199, 4, 1, 2.0, 0, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, 16, 47, 4.10, , N, 1.56, .38, .134, 1
PACK, CARRY, YES, 148, 2, .014, 0.000, .0028, .0025, 2, 1, 1.0, 0, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, 19, 88, 3.93, G, V, 1.50, .44, .034, 1
PACK, GATHER, YES, 148, 2, .014, 0.000, 0.0000, .0008, 0, 1, 1.0, 1, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, 20, 20, ¥, G, V, 1.00, .06, .094, 1
PACK, SODA, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, 12, 3, 5.96, , N, 1.80, .70, .227, 1
PACK, STORE, YES, 148, 2, .014, 0.000, .0006, .0016, 2, 1, 2.0, 0, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, 17, 74, 5.44, N, N, 1.75, .56, .109, 1
PACK, TRAVEL, YES, 148, 2, .014, 0.000, .0259, .0064, 5, 1, 4.0, 1, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, 25, 61, 3.93, G, V, 2.39, .35, .016, 1
PACK, UNPACK, NO, 148, 2, .014, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 23, 25, 4.98, N, N, 1.73, .14, .006, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PACKAGE, BOX, YES, 142, 27, .190, 0.000, .0149, .0095, 4, 1, 3.0, 1, 19, 20, 5.90, , N, 1.72, .22, .015, 1, 15, 70, 5.91, N, N, .73, .67, .080, 1
PACKAGE, PRESENT, YES, 142, 20, .141, 0.000, .0682, .0331, 4, 1, 3.0, 0, 19, 20, 5.90, , N, 1.72, .22, .015, 1, 12, 377, 3.37, N, N, 1.25, .75, .275, 1
PACKAGE, GIFT, YES, 142, 13, .092, 0.000, .0614, .0928, 6, 1, 4.0, 0, 19, 20, 5.90, , N, 1.72, .22, .015, 1, 16, 33, 5.28, , N, 1.50, .50, .200, 1
PACKAGE, MAIL, YES, 142, 10, .070, 0.000, .0158, .0249, 4, 1, 2.0, 2, 19, 20, 5.90, , N, 1.72, .22, .015, 1, 15, 47, 4.96, , N, .86, .21, .052, 1
PACKAGE, UPS, NO, 142, 6, .042, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 19, 20, 5.90, , N, 1.72, .22, .015, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PACKAGE, WRAP, YES, 142, 6, .042, .056, .0026, .0287, 2, 1, 4.0, 2, 19, 20, 5.90, , N, 1.72, .22, .015, 1, 18, 5, 4.53, , V, 1.29, .36, .009, 0
PACKAGE, DELIVER, YES, 142, 5, .035, .044, .0022, .0131, 1, 1, 2.0, 1, 19, 20, 5.90, , N, 1.72, .22, .015, 1, 19, 18, 3.84, , V, 2.16, .26, .013, 1
PACKAGE, SEND, YES, 142, 5, .035, .011, .0059, .0201, 2, 1, 3.0, 2, 19, 20, 5.90, , N, 1.72, .22, .015, 1, 15, 74, 3.08, , V, 2.67, .25, .019, 1
PACKAGE, CHRISTMAS, YES, 142, 4, .028, 0.000, .0127, .0137, 2, 1, 2.0, 0, 19, 20, 5.90, , N, 1.72, .22, .015, 1, 13, 27, 4.53, , N, .92, .58, .058, 1
PACKAGE, PARCEL, YES, 142, 4, .028, .384, 0.0000, .0193, 0, 1, 4.0, 3, 19, 20, 5.90, , N, 1.72, .22, .015, 1, 14, 1, 5.21, , N, 1.64, .09, .011, 0
PACKAGE, BROWN, YES, 142, 3, .021, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 19, 20, 5.90, , N, 1.72, .22, .015, 1, 20, 176, 4.63, , N, 2.20, .35, .011, 1
PACKAGE, BIG, YES, 142, 2, .014, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 19, 20, 5.90, , N, 1.72, .22, .015, 1, 9, 360, 2.83, , AJ, 1.44, .67, .293, 1
PACKAGE, BOMB, YES, 142, 2, .014, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 19, 20, 5.90, , N, 1.72, .22, .015, 1, 17, 36, 5.91, , N, 1.50, .63, .131, 1
PACKAGE, DEAL, YES, 142, 2, .014, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 19, 20, 5.90, , N, 1.72, .22, .015, 1, 19, 142, 3.21, G, V, .93, .13, .005, 0
PACKAGE, ENVELOPE, YES, 142, 2, .014, 0.000, .0005, .0103, 1, 1, 3.0, 3, 19, 20, 5.90, , N, 1.72, .22, .015, 1, 10, 21, 5.75, , N, 1.75, .38, .042, 1
PACKAGE, OPEN, YES, 142, 2, .014, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 19, 20, 5.90, , N, 1.72, .22, .015, 1, 5, 319, 3.72, G, AJ, 1.60, 1.00, .340, 1
PACKAGE, PAPER, YES, 142, 2, .014, 0.000, .0096, .0005, 3, 1, 1.0, 0, 19, 20, 5.90, , N, 1.72, .22, .015, 1, 15, 157, 5.96, , N, 1.07, .64, .058, 1
PACKAGE, SHIP, YES, 142, 2, .014, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 19, 20, 5.90, , N, 1.72, .22, .015, 1, 9, 83, 6.25, N, N, 2.22, .44, .085, 1
PACKAGE, STORE, YES, 142, 2, .014, 0.000, .0008, 0.0000, 1, 1, 0.0, 0, 19, 20, 5.90, , N, 1.72, .22, .015, 1, 17, 74, 5.44, N, N, 1.75, .56, .109, 1
PAD, PAPER, YES, 148, 51, .345, 0.000, .0326, .0607, 3, 0, 3.0, 1, 13, 8, 5.85, , N, 1.62, .15, .002, 1, 15, 157, 5.96, , N, 1.07, .64, .058, 1
PAD, PEN, YES, 148, 18, .122, 0.000, .1585, .0980, 4, 0, 3.0, 0, 13, 8, 5.85, , N, 1.62, .15, .002, 1, 4, 18, 5.59, N, N, 2.00, 1.00, .429, 1
PAD, PENCIL, YES, 148, 14, .095, 0.000, .1319, .0623, 4, 0, 2.0, 0, 13, 8, 5.85, , N, 1.62, .15, .002, 1, 9, 34, 7.00, , N, .75, .75, .357, 1
PAD, WRITE, YES, 148, 9, .061, 0.000, .0681, .0543, 4, 0, 3.0, 0, 13, 8, 5.85, , N, 1.62, .15, .002, 1, 16, 106, 4.42, , V, 2.25, .81, .191, 1
PAD, CUSHION, YES, 148, 7, .047, .014, .0009, .0050, 1, 0, 2.0, 1, 13, 8, 5.85, , N, 1.62, .15, .002, 1, 12, 8, ¥, , N, 2.92, .50, .021, 1
PAD, NOTEBOOK, YES, 148, 7, .047, 0.000, 0.0000, .1090, 0, 0, 4.0, 4, 13, 8, 5.85, , N, 1.62, .15, .002, 1, 15, 2, ¥, , N, 4.15, .23, .011, 1
PAD, APARTMENT, YES, 148, 5, .034, 0.000, .0008, .0022, 1, 0, 1.0, 0, 13, 8, 5.85, , N, 1.62, .15, .002, 1, 18, 81, 5.77, , N, 1.65, .24, .019, 1
PAD, SOFT, YES, 148, 4, .027, 0.000, .0066, 0.0000, 2, 0, 0.0, 0, 13, 8, 5.85, , N, 1.62, .15, .002, 1, 19, 61, 4.10, G, AJ, 1.39, .72, .314, 1
PAD, MATTRESS, YES, 148, 3, .020, .066, 0.0000, .0007, 0, 0, 1.0, 1, 13, 8, 5.85, , N, 1.62, .15, .002, 1, 10, 0, 6.36, , N, .90, .20, .018, 1
PAD, PERIOD, YES, 148, 3, .020, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 13, 8, 5.85, , N, 1.62, .15, .002, 1, 12, 265, 3.92, T, N, 1.10, .40, .048, 0
PAD, COVER, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 13, 8, 5.85, , N, 1.62, .15, .002, 1, 23, 88, ¥, G, V, .82, .36, .062, 1
PAD, HOUSE, YES, 148, 2, .014, 0.000, .0052, .0019, 1, 0, 1.0, 0, 13, 8, 5.85, , N, 1.62, .15, .002, 1, 13, 591, 6.21, , N, 1.00, .85, .223, 1
PAD, SEAT, YES, 148, 2, .014, 0.000, .0051, .0030, 1, 0, 1.0, 0, 13, 8, 5.85, , N, 1.62, .15, .002, 1, 10, 54, 6.79, , N, 1.10, .30, .070, 1
PADDING, BRA, YES, 153, 25, .163, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 16, 3, ¥, , N, 1.33, 0.00, 0.000, 1, 15, 0, 6.25, , N, 1.00, .27, .003, 0
PADDING, CUSHION, YES, 153, 24, .157, 0.000, .0024, .0230, 2, 1, 5.0, 3, 16, 3, ¥, , N, 1.33, 0.00, 0.000, 1, 12, 8, ¥, , N, 2.92, .50, .021, 1
PADDING, SOFT, YES, 153, 16, .105, 0.000, .0314, .0005, 7, 1, 1.0, 0, 16, 3, ¥, , N, 1.33, 0.00, 0.000, 1, 19, 61, 4.10, G, AJ, 1.39, .72, .314, 1
PADDING, BED, YES, 153, 9, .059, 0.000, .0076, .0032, 3, 1, 3.0, 1, 16, 3, ¥, , N, 1.33, 0.00, 0.000, 1, 11, 127, 6.59, , N, 1.45, .64, .096, 1
PADDING, CARPET, YES, 153, 6, .039, 0.000, 0.0000, .0065, 0, 1, 1.0, 1, 16, 3, ¥, , N, 1.33, 0.00, 0.000, 1, 17, 13, 5.68, , N, 1.56, .50, .140, 1
PADDING, FOOTBALL, YES, 153, 4, .026, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 16, 3, ¥, , N, 1.33, 0.00, 0.000, 1, 23, 36, 5.75, , N, 3.14, .67, .077, 1
PADDING, PILLOW, YES, 153, 4, .026, 0.000, .0337, .0373, 4, 1, 3.0, 0, 16, 3, ¥, , N, 1.33, 0.00, 0.000, 1, 14, 8, 6.12, , N, .93, .57, .022, 1
PADDING, PROTECTION, YES, 153, 4, .026, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 16, 3, ¥, , N, 1.33, 0.00, 0.000, 1, 23, 68, 3.49, , N, 2.00, .32, .026, 1
PADDING, SEAT, YES, 153, 4, .026, 0.000, .0170, .0100, 1, 1, 1.0, 0, 16, 3, ¥, , N, 1.33, 0.00, 0.000, 1, 10, 54, 6.79, , N, 1.10, .30, .070, 1
PADDING, SHOULDER, YES, 153, 4, .026, 0.000, 0.0000, .0017, 0, 1, 2.0, 2, 16, 3, ¥, , N, 1.33, 0.00, 0.000, 1, 21, 61, 5.67, G, N, 1.40, .10, .002, 1
PADDING, FOAM, YES, 153, 3, .020, 0.000, 0.0000, .0015, 0, 1, 1.0, 1, 16, 3, ¥, , N, 1.33, 0.00, 0.000, 1, 19, 37, 6.73, G, N, 1.44, .19, .003, 1
PADDING, STUFFING, NO, 153, 3, .020, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 16, 3, ¥, , N, 1.33, 0.00, 0.000, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PADDING, CELL, YES, 153, 2, .013, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 16, 3, ¥, , N, 1.33, 0.00, 0.000, 1, 16, 65, 6.63, N, N, 1.14, .64, .032, 1
PADDING, COMFORT, YES, 153, 2, .013, 0.000, .0051, .0080, 3, 1, 3.0, 2, 16, 3, ¥, , N, 1.33, 0.00, 0.000, 1, 24, 43, 3.93, , V, 2.17, .38, .018, 1
PADDING, DIAPER, YES, 153, 2, .013, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 16, 3, ¥, , N, 1.33, 0.00, 0.000, 1, 9, 3, 6.30, , N, .29, .29, .013, 1
PADDING, SHIRT, YES, 153, 2, .013, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 16, 3, ¥, , N, 1.33, 0.00, 0.000, 1, 17, 27, 6.05, , N, 3.00, .81, .201, 1
PADDLE, BOAT, YES, 148, 44, .297, 0.000, .1579, .0024, 3, 2, 2.0, 0, 14, 1, 5.98, , N, 2.08, .33, .019, 1, 16, 72, 6.33, , N, 1.62, .63, .201, 1
PADDLE, OAR, YES, 148, 16, .108, .085, .0040, .2176, 3, 2, 3.0, 1, 14, 1, 5.98, , N, 2.08, .33, .019, 1, 5, 0, 5.68, , N, 1.80, .60, .014, 1
PADDLE, CANOE, YES, 148, 13, .088, .084, .0094, .1332, 2, 2, 4.0, 2, 14, 1, 5.98, , N, 2.08, .33, .019, 1, 8, 7, 6.50, , N, 2.12, .50, .020, 1
PADDLE, SPANK, YES, 148, 10, .068, .028, .0008, .0179, 1, 2, 3.0, 3, 14, 1, 5.98, , N, 2.08, .33, .019, 1, 19, 0, 4.75, , V, 2.67, .17, .022, 1
PADDLE, HIT, YES, 148, 9, .061, 0.000, .0190, .0037, 5, 2, 2.0, 0, 14, 1, 5.98, , N, 2.08, .33, .019, 1, 18, 115, 4.39, G, V, 1.18, .47, .045, 1
PADDLE, ROW, YES, 148, 9, .061, 0.000, .0215, .2224, 3, 2, 2.0, 0, 14, 1, 5.98, , N, 2.08, .33, .019, 1, 9, 35, 4.77, N, N, .25, .38, .023, 1
PADDLE, BALL, YES, 148, 3, .020, 0.000, .0069, .0013, 1, 2, 1.0, 0, 14, 1, 5.98, , N, 2.08, .33, .019, 1, 17, 110, 6.08, N, N, 1.76, .65, .131, 1
PADDLE, HURT, YES, 148, 3, .020, 0.000, .0121, .0007, 3, 2, 1.0, 0, 14, 1, 5.98, , N, 2.08, .33, .019, 1, 12, 37, 3.66, , V, 1.17, .83, .347, 1
PADDLE, PUNISHMENT, YES, 148, 3, .020, 0.000, 0.0000, .0028, 0, 2, 1.0, 1, 14, 1, 5.98, , N, 2.08, .33, .019, 1, 22, 21, 3.53, , N, 1.95, .37, .014, 1
PADDLE, CHILDHOOD, NO, 148, 2, .014, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 14, 1, 5.98, , N, 2.08, .33, .019, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PADDLE, SMACK, NO, 148, 2, .014, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 14, 1, 5.98, , N, 2.08, .33, .019, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PADDLE, STROKE, YES, 148, 2, .014, 0.000, .0009, .0037, 1, 2, 3.0, 2, 14, 1, 5.98, , N, 2.08, .33, .019, 1, 26, 19, 4.53, T, N, 1.12, .12, .011, 1
PADDLE, SWIM, YES, 148, 2, .014, .017, .0041, .0009, 2, 2, 1.0, 0, 14, 1, 5.98, , N, 2.08, .33, .019, 1, 19, 15, 4.85, G, V, 1.94, .69, .076, 1
PADDLE, WHIP, YES, 148, 2, .014, 0.000, .0008, .0037, 1, 2, 2.0, 2, 14, 1, 5.98, , N, 2.08, .33, .019, 1, 14, 19, 5.35, , V, 1.07, .36, .033, 1
PADDY, WAGON, YES, 152, 35, .230, 0.000, 0.0000, 0.0000, 0, 4, 0.0, 0, 17, 1, ¥, , N, .69, .08, .001, 1, 13, 55, 6.18, , N, 1.38, .23, .017, 1
PADDY, CAKE, YES, 152, 16, .105, 0.000, 0.0000, 0.0000, 0, 4, 0.0, 0, 17, 1, ¥, , N, .69, .08, .001, 1, 19, 13, 6.11, , N, 2.79, .47, .112, 1
PADDY, HAMBURGER, YES, 152, 10, .066, 0.000, .0005, .0017, 1, 4, 1.0, 0, 17, 1, ¥, , N, .69, .08, .001, 1, 13, 10, ¥, , N, 1.64, .64, .099, 1
PADDY, CUSHION, YES, 152, 6, .039, 0.000, .0006, .0052, 1, 4, 2.0, 1, 17, 1, ¥, , N, .69, .08, .001, 1, 12, 8, ¥, , N, 2.92, .50, .021, 1
PADDY, RICE, YES, 152, 6, .039, .034, 0.0000, 0.0000, 0, 4, 0.0, 0, 17, 1, ¥, , N, .69, .08, .001, 1, 19, 33, 6.04, , N, 1.69, .38, .013, 0
PADDY, SOFT, YES, 152, 6, .039, 0.000, .0056, .0002, 3, 4, 1.0, 0, 17, 1, ¥, , N, .69, .08, .001, 1, 19, 61, 4.10, G, AJ, 1.39, .72, .314, 1
PADDY, COW, YES, 152, 5, .033, 0.000, .0026, 0.0000, 1, 4, 0.0, 0, 17, 1, ¥, , N, .69, .08, .001, 1, 10, 29, 6.12, , N, 1.50, .90, .420, 1
PADDY, DADDY, NO, 152, 5, .033, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 17, 1, ¥, , N, .69, .08, .001, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PADDY, MEAT, YES, 152, 4, .026, 0.000, .0042, .0047, 1, 4, 2.0, 1, 17, 1, ¥, , N, .69, .08, .001, 1, 17, 45, 6.93, , N, 1.82, .53, .078, 1
PADDY, BOAT, YES, 152, 3, .020, 0.000, 0.0000, 0.0000, 0, 4, 0.0, 0, 17, 1, ¥, , N, .69, .08, .001, 1, 16, 72, 6.33, , N, 1.62, .63, .201, 1
PADDY, IRISH, NO, 152, 3, .020, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 17, 1, ¥, , N, .69, .08, .001, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PADDY, MURPHY, NO, 152, 3, .020, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 17, 1, ¥, , N, .69, .08, .001, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PADDY, BEAR, YES, 152, 2, .013, 0.000, 0.0000, 0.0000, 0, 4, 0.0, 0, 17, 1, ¥, , N, .69, .08, .001, 1, 28, 57, 5.81, N, V, 2.08, .42, .116, 1
PADDY, COMFORTABLE, YES, 152, 2, .013, 0.000, .0005, .0008, 1, 4, 1.0, 0, 17, 1, ¥, , N, .69, .08, .001, 1, 23, 37, ¥, , AJ, 2.10, .29, .033, 1
PADDY, PAD, YES, 152, 2, .013, 0.000, .0006, .0029, 1, 4, 2.0, 1, 17, 1, ¥, , N, .69, .08, .001, 1, 13, 8, 5.85, , N, 1.62, .15, .002, 1
PADDY, PERSON, YES, 152, 2, .013, 0.000, 0.0000, 0.0000, 0, 4, 0.0, 0, 17, 1, ¥, , N, .69, .08, .001, 1, 14, 175, 6.51, , N, 1.85, .31, .081, 1
PADDY, WADDLE, NO, 152, 2, .013, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 17, 1, ¥, , N, .69, .08, .001, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PAGE, BOOK, YES, 146, 66, .452, .039, .0221, .0143, 3, 0, 2.0, 0, 10, 66, 5.85, N, N, 1.20, .20, .018, 1, 15, 193, 6.09, , N, 1.57, .71, .237, 1
PAGE, PAPER, YES, 146, 20, .137, 0.000, .0185, .0181, 3, 0, 2.0, 0, 10, 66, 5.85, N, N, 1.20, .20, .018, 1, 15, 157, 5.96, , N, 1.07, .64, .058, 1
PAGE, TURN, YES, 146, 11, .075, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 10, 66, 5.85, N, N, 1.20, .20, .018, 1, 21, 233, 3.40, T, V, 1.60, .25, .020, 1
PAGE, NUMBER, YES, 146, 9, .062, 0.000, .0008, .0048, 1, 0, 1.0, 0, 10, 66, 5.85, N, N, 1.20, .20, .018, 1, 17, 472, 3.76, G, N, 1.31, .81, .041, 1
PAGE, CALL, YES, 146, 6, .041, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 10, 66, 5.85, N, N, 1.20, .20, .018, 1, 15, 188, 3.74, N, V, 1.20, .40, .139, 1
PAGE, WHITE, YES, 146, 4, .027, 0.000, .0023, .0034, 1, 0, 1.0, 0, 10, 66, 5.85, N, N, 1.20, .20, .018, 1, 8, 365, 4.68, , N, .88, .88, .390, 1
PAGE, READ, YES, 146, 3, .021, 0.000, .1921, .1782, 1, 0, 3.0, 2, 10, 66, 5.85, N, N, 1.20, .20, .018, 1, 9, 173, 4.16, , V, 1.89, .67, .215, 1
PAGE, CHAPTER, YES, 146, 2, .014, .013, 0.0000, .2796, 0, 0, 2.0, 2, 10, 66, 5.85, N, N, 1.20, .20, .018, 1, 8, 74, ¥, , N, 1.00, .14, 0.000, 1
PAGE, ONE, YES, 146, 2, .014, 0.000, .0235, .0033, 2, 0, 1.0, 0, 10, 66, 5.85, N, N, 1.20, .20, .018, 1, 6, 3292, 3.72, G, AJ, .80, .80, .141, 1
PAGE, WORD, YES, 146, 2, .014, 0.000, .0013, 0.0000, 1, 0, 0.0, 0, 10, 66, 5.85, N, N, 1.20, .20, .018, 1, 20, 274, 5.13, , N, 1.39, .28, .025, 1
PAIL, BUCKET, YES, 156, 78, .500, .223, 0.0000, .0866, 0, 0, 3.0, 3, 7, 4, 5.27, , N, .86, .29, .116, 1, 11, 7, 5.90, , N, .82, .27, .114, 1
PAIL, WATER, YES, 156, 36, .231, 0.000, .1868, 0.0000, 2, 0, 0.0, 0, 7, 4, 5.27, , N, .86, .29, .116, 1, 18, 442, 6.27, , N, 2.00, .94, .146, 1
PAIL, SHOVEL, YES, 156, 15, .096, .042, 0.0000, .0003, 0, 0, 1.0, 1, 7, 4, 5.27, , N, .86, .29, .116, 1, 13, 5, 5.68, , N, 1.54, .54, .055, 1
PAIL, PAN, YES, 156, 3, .019, 0.000, 0.0000, .0032, 0, 0, 1.0, 1, 7, 4, 5.27, , N, .86, .29, .116, 1, 13, 16, 5.74, , N, 1.58, .33, .123, 1
PAIL, WHITE, YES, 156, 3, .019, 0.000, .0002, 0.0000, 1, 0, 0.0, 0, 7, 4, 5.27, , N, .86, .29, .116, 1, 8, 365, 4.68, , N, .88, .88, .390, 1
PAIL, PAINT, YES, 156, 2, .013, 0.000, .0100, .0003, 1, 0, 1.0, 1, 7, 4, 5.27, , N, .86, .29, .116, 1, 16, 37, 5.73, , N, 1.62, .56, .029, 1
PAIL, SAND, YES, 156, 2, .013, 0.000, .0090, 0.0000, 2, 0, 0.0, 0, 7, 4, 5.27, , N, .86, .29, .116, 1, 8, 28, 6.25, , N, .88, .75, .304, 1
PAIN, HURT, YES, 156, 86, .551, .521, .0169, .0018, 5, 1, 1.0, 0, 13, 88, 4.22, , N, .92, .50, .340, 1, 12, 37, 3.66, , V, 1.17, .83, .347, 1
PAIN, AGONY, YES, 156, 5, .032, .649, 0.0000, .0107, 0, 1, 2.0, 2, 13, 88, 4.22, , N, .92, .50, .340, 1, 8, 9, 3.60, , N, .71, .14, .021, 1
PAIN, BACK, YES, 156, 5, .032, 0.000, .0006, .0004, 1, 1, 1.0, 0, 13, 88, 4.22, , N, .92, .50, .340, 1, 12, 967, 4.89, , N, 1.25, .50, .406, 1
PAIN, HEADACHE, YES, 156, 5, .032, .361, 0.0000, .0226, 0, 1, 1.0, 1, 13, 88, 4.22, , N, .92, .50, .340, 1, 13, 5, 2.26, , N, 2.45, .46, .165, 1
PAIN, OUCH, YES, 156, 5, .032, .373, .0303, .2210, 1, 1, 1.0, 0, 13, 88, 4.22, , N, .92, .50, .340, 1, 7, 0, 3.23, , I, 2.20, 1.00, .036, 1
PAIN, SUFFER, NO, 156, 4, .026, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 13, 88, 4.22, , N, .92, .50, .340, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PAIN, DULL, YES, 156, 3, .019, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 13, 88, 4.22, , N, .92, .50, .340, 1, 11, 27, 3.08, , AJ, 1.20, .80, .098, 1
PAIN, KILLER, YES, 156, 3, .019, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 13, 88, 4.22, , N, .92, .50, .340, 1, 19, 21, ¥, , N, 1.53, .18, .032, 1
PAIN, ACHE, YES, 156, 2, .013, .507, .0022, .0881, 2, 1, 3.0, 1, 13, 88, 4.22, , N, .92, .50, .340, 1, 7, 4, 4.33, , V, 1.00, .86, .027, 1
PAIN, FEAR, YES, 156, 2, .013, 0.000, .0006, 0.0000, 1, 1, 0.0, 0, 13, 88, 4.22, , N, .92, .50, .340, 1, 17, 127, 3.22, , N, 1.40, .67, .050, 1
PAIN, FEELING, YES, 156, 2, .013, 0.000, 0.0000, .0083, 0, 1, 1.0, 1, 13, 88, 4.22, , N, .92, .50, .340, 1, 18, 172, 2.33, , N, 2.50, .31, .088, 1
